Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;Sup. Sembrada;Sup. Cosechada;Producción;Rendimiento
Soja total;2017/18;BUENOS AIRES;SAN NICOLAS;6;763;35970;35770;99952;2794
Soja total;2018/19;BUENOS AIRES;SAN NICOLAS;6;763;37089;37089;152010;4099
Soja total;2019/20;BUENOS AIRES;SAN NICOLAS;6;763;36398;36398;130798;3594
Soja total;2020/21;BUENOS AIRES;SAN NICOLAS;6;763;31406;31156;96470;3096
Soja total;2021/22;BUENOS AIRES;SAN NICOLAS;6;763;35050;34780;90755;2609
Soja total;1987/88;BUENOS AIRES;SAN PEDRO;6;770;36000;36000;71500;1986
Soja total;1988/89;BUENOS AIRES;SAN PEDRO;6;770;35000;35000;67000;1914
Soja total;1989/90;BUENOS AIRES;SAN PEDRO;6;770;40000;40000;90000;2250
Soja total;1990/91;BUENOS AIRES;SAN PEDRO;6;770;41000;38600;99800;2585
Soja total;1991/92;BUENOS AIRES;SAN PEDRO;6;770;39150;39150;89100;2276
Soja total;1992/93;BUENOS AIRES;SAN PEDRO;6;770;43200;43200;91200;2111
Soja total;1993/94;BUENOS AIRES;SAN PEDRO;6;770;44500;44100;71100;1612
Soja total;1994/95;BUENOS AIRES;SAN PEDRO;6;770;45000;45000;108500;2411
Soja total;1995/96;BUENOS AIRES;SAN PEDRO;6;770;43500;43500;83800;1926
Soja total;1996/97;BUENOS AIRES;SAN PEDRO;6;770;47800;32600;23900;733
Soja total;1997/98;BUENOS AIRES;SAN PEDRO;6;770;47700;47100;122500;2601
Soja total;1998/99;BUENOS AIRES;SAN PEDRO;6;770;50000;49300;125000;2536
Soja total;1999/00;BUENOS AIRES;SAN PEDRO;6;770;49000;47450;81400;1715
Soja total;2000/01;BUENOS AIRES;SAN PEDRO;6;770;52500;52500;145400;2770
Soja total;2001/02;BUENOS AIRES;SAN PEDRO;6;770;54100;52250;143500;2746
Soja total;2002/03;BUENOS AIRES;SAN PEDRO;6;770;55150;55100;175000;3176
Soja total;2003/04;BUENOS AIRES;SAN PEDRO;6;770;55700;55700;159100;2856
Soja total;2004/05;BUENOS AIRES;SAN PEDRO;6;770;54935;54935;168025;3059
Soja total;2005/06;BUENOS AIRES;SAN PEDRO;6;770;55000;53200;172527;3243
Soja total;2006/07;BUENOS AIRES;SAN PEDRO;6;770;54850;54850;179575;3274
Soja total;2007/08;BUENOS AIRES;SAN PEDRO;6;770;55600;55600;167328;3010
Soja total;2008/09;BUENOS AIRES;SAN PEDRO;6;770;57500;56600;66970;1183
Soja total;2009/10;BUENOS AIRES;SAN PEDRO;6;770;58250;58250;213390;3663
Soja total;2010/11;BUENOS AIRES;SAN PEDRO;6;770;58200;58200;207640;3568
Soja total;2011/12;BUENOS AIRES;SAN PEDRO;6;770;58000;58000;171400;2955
Soja total;2012/13;BUENOS AIRES;SAN PEDRO;6;770;58650;58650;197710;3371
Soja total;2013/14;BUENOS AIRES;SAN PEDRO;6;770;59350;59250;212445;3586
Soja total;2014/15;BUENOS AIRES;SAN PEDRO;6;770;47010;47010;202804;4314
Soja total;2015/16;BUENOS AIRES;SAN PEDRO;6;770;51450;51450;191985;3731
Soja total;2016/17;BUENOS AIRES;SAN PEDRO;6;770;44150;43900;162350;3698
Soja total;2017/18;BUENOS AIRES;SAN PEDRO;6;770;40270;40070;97868;2442
Soja total;2018/19;BUENOS AIRES;SAN PEDRO;6;770;43978;43978;165207;3757
Soja total;2019/20;BUENOS AIRES;SAN PEDRO;6;770;44656;44656;142288;3186
Soja total;2020/21;BUENOS AIRES;SAN PEDRO;6;770;38820;38620;98432;2549
Soja total;2021/22;BUENOS AIRES;SAN PEDRO;6;770;57750;57500;172490;3000
Soja total;2013/14;BUENOS AIRES;SAN VICENTE;6;778;2300;2050;5260;2566
Soja total;2014/15;BUENOS AIRES;SAN VICENTE;6;778;2380;2320;7528;3245
Soja total;2015/16;BUENOS AIRES;SAN VICENTE;6;778;2440;2380;7293;3064
Soja total;2016/17;BUENOS AIRES;SAN VICENTE;6;778;2360;2270;7121;3137
Soja total;2017/18;BUENOS AIRES;SAN VICENTE;6;778;1950;1780;3290;1848
Soja total;2018/19;BUENOS AIRES;SAN VICENTE;6;778;1430;1360;4123;3032
Soja total;2019/20;BUENOS AIRES;SAN VICENTE;6;778;560;455;1352;2971
Soja total;2020/21;BUENOS AIRES;SAN VICENTE;6;778;510;440;1526;3468
Soja total;2021/22;BUENOS AIRES;SAN VICENTE;6;778;460;390;1188;3046
Soja total;1987/88;BUENOS AIRES;SUIPACHA;6;784;3500;3500;6900;1971
Soja total;1988/89;BUENOS AIRES;SUIPACHA;6;784;3500;3500;7000;2000
Soja total;1989/90;BUENOS AIRES;SUIPACHA;6;784;5000;5000;10000;2000
Soja total;1990/91;BUENOS AIRES;SUIPACHA;6;784;6000;6000;12000;2000
Soja total;1991/92;BUENOS AIRES;SUIPACHA;6;784;5000;5000;8800;1760
Soja total;1992/93;BUENOS AIRES;SUIPACHA;6;784;7000;6400;8700;1359
Soja total;1993/94;BUENOS AIRES;SUIPACHA;6;784;6000;6000;7700;1283
Soja total;1994/95;BUENOS AIRES;SUIPACHA;6;784;9000;9000;12800;1422
Soja total;1995/96;BUENOS AIRES;SUIPACHA;6;784;3000;2500;2900;1160
Soja total;1996/97;BUENOS AIRES;SUIPACHA;6;784;7300;7300;9100;1247
Soja total;1997/98;BUENOS AIRES;SUIPACHA;6;784;6300;6000;11200;1867
Soja total;1998/99;BUENOS AIRES;SUIPACHA;6;784;8800;8800;22600;2568
Soja total;1999/00;BUENOS AIRES;SUIPACHA;6;784;10000;8900;12200;1371
Soja total;2000/01;BUENOS AIRES;SUIPACHA;6;784;7000;6650;14460;2174
Soja total;2001/02;BUENOS AIRES;SUIPACHA;6;784;16000;16000;34600;2163
Soja total;2002/03;BUENOS AIRES;SUIPACHA;6;784;14000;13500;35500;2630
Soja total;2003/04;BUENOS AIRES;SUIPACHA;6;784;15000;15000;42400;2827
Soja total;2004/05;BUENOS AIRES;SUIPACHA;6;784;12926;12623;34877;2763
Soja total;2005/06;BUENOS AIRES;SUIPACHA;6;784;11200;10700;32837;3069
Soja total;2006/07;BUENOS AIRES;SUIPACHA;6;784;12200;11700;33500;2863
Soja total;2007/08;BUENOS AIRES;SUIPACHA;6;784;12500;9800;22020;2247
Soja total;2008/09;BUENOS AIRES;SUIPACHA;6;784;17166;12018;6649;553
Soja total;2009/10;BUENOS AIRES;SUIPACHA;6;784;22400;20788;62474;3005
Soja total;2010/11;BUENOS AIRES;SUIPACHA;6;784;19500;19050;51750;2717
Soja total;2011/12;BUENOS AIRES;SUIPACHA;6;784;20000;18500;27750;1500
Soja total;2012/13;BUENOS AIRES;SUIPACHA;6;784;22000;21095;64814;3072
Soja total;2013/14;BUENOS AIRES;SUIPACHA;6;784;23800;23400;55840;2386
Soja total;2014/15;BUENOS AIRES;SUIPACHA;6;784;21000;20400;60000;2941
Soja total;2015/16;BUENOS AIRES;SUIPACHA;6;784;25060;24400;79360;3252
Soja total;2016/17;BUENOS AIRES;SUIPACHA;6;784;27290;26815;82376;3072
Soja total;2017/18;BUENOS AIRES;SUIPACHA;6;784;24950;24260;42050;1733
Soja total;2018/19;BUENOS AIRES;SUIPACHA;6;784;22050;21910;86537;3950
Soja total;2019/20;BUENOS AIRES;SUIPACHA;6;784;24900;24802;85608;3452
Soja total;2020/21;BUENOS AIRES;SUIPACHA;6;784;23022;22953;43583;1899
Soja total;2021/22;BUENOS AIRES;SUIPACHA;6;784;24067;21660;50040;2310
Soja total;1987/88;BUENOS AIRES;TANDIL;6;791;4000;4000;8000;2000
Soja total;1988/89;BUENOS AIRES;TANDIL;6;791;7000;7000;13300;1900
Soja total;1989/90;BUENOS AIRES;TANDIL;6;791;7000;6500;13000;2000
Soja total;1990/91;BUENOS AIRES;TANDIL;6;791;9000;8100;17000;2099
Soja total;1991/92;BUENOS AIRES;TANDIL;6;791;11000;9900;21800;2202
Soja total;1992/93;BUENOS AIRES;TANDIL;6;791;15000;13000;20800;1600
Soja total;1993/94;BUENOS AIRES;TANDIL;6;791;14500;13800;26200;1899
Soja total;1994/95;BUENOS AIRES;TANDIL;6;791;13000;12600;25200;2000
Soja total;1995/96;BUENOS AIRES;TANDIL;6;791;9000;8300;14110;1700
Soja total;1996/97;BUENOS AIRES;TANDIL;6;791;9000;8600;17200;2000
Soja total;1997/98;BUENOS AIRES;TANDIL;6;791;16000;14500;26100;1800
Soja total;1998/99;BUENOS AIRES;TANDIL;6;791;18000;17500;33400;1909
Soja total;1999/00;BUENOS AIRES;TANDIL;6;791;19000;18500;35200;1903
Soja total;2000/01;BUENOS AIRES;TANDIL;6;791;41000;40200;72400;1801
Soja total;2001/02;BUENOS AIRES;TANDIL;6;791;35000;33400;77000;2305
Soja total;2002/03;BUENOS AIRES;TANDIL;6;791;43000;42000;95000;2262
Soja total;2003/04;BUENOS AIRES;TANDIL;6;791;87000;83300;160200;1923
Soja total;2004/05;BUENOS AIRES;TANDIL;6;791;82807;69174;144021;2082
Soja total;2005/06;BUENOS AIRES;TANDIL;6;791;80000;78650;160174;2037
Soja total;2006/07;BUENOS AIRES;TANDIL;6;791;84000;81300;122850;1511
Soja total;2007/08;BUENOS AIRES;TANDIL;6;791;86500;83500;152592;1827
Soja total;2008/09;BUENOS AIRES;TANDIL;6;791;39800;35800;81960;2289
Soja total;2009/10;BUENOS AIRES;TANDIL;6;791;106000;105050;270110;2571
Soja total;2010/11;BUENOS AIRES;TANDIL;6;791;160000;158650;367060;2314
Soja total;2011/12;BUENOS AIRES;TANDIL;6;791;158000;157200;355700;2263
Soja total;2012/13;BUENOS AIRES;TANDIL;6;791;196900;195100;412840;2116
Soja total;2013/14;BUENOS AIRES;TANDIL;6;791;157300;155900;268590;1723
Soja total;2014/15;BUENOS AIRES;TANDIL;6;791;163390;159690;338366;2119
Soja total;2015/16;BUENOS AIRES;TANDIL;6;791;148300;144900;343750;2372
Soja total;2016/17;BUENOS AIRES;TANDIL;6;791;137000;132200;302340;2287
Soja total;2017/18;BUENOS AIRES;TANDIL;6;791;134110;134110;220096;1641
Soja total;2018/19;BUENOS AIRES;TANDIL;6;791;130264;129464;300081;2318
Soja total;2019/20;BUENOS AIRES;TANDIL;6;791;129500;129500;251400;1941
Soja total;2020/21;BUENOS AIRES;TANDIL;6;791;121171;121171;236061;1948
Soja total;2021/22;BUENOS AIRES;TANDIL;6;791;128461;128461;250359;1949
Soja total;1987/88;BUENOS AIRES;TAPALQUE;6;798;50;50;100;2000
Soja total;2000/01;BUENOS AIRES;TAPALQUE;6;798;1000;1000;1900;1900
Soja total;2001/02;BUENOS AIRES;TAPALQUE;6;798;550;520;1200;2308
Soja total;2002/03;BUENOS AIRES;TAPALQUE;6;798;750;750;1700;2267
Soja total;2003/04;BUENOS AIRES;TAPALQUE;6;798;1250;1200;2200;1833
Soja total;2004/05;BUENOS AIRES;TAPALQUE;6;798;1389;1338;3693;2760
Soja total;2005/06;BUENOS AIRES;TAPALQUE;6;798;2000;2000;4435;2218
Soja total;2006/07;BUENOS AIRES;TAPALQUE;6;798;1400;1400;3020;2157
Soja total;2007/08;BUENOS AIRES;TAPALQUE;6;798;1400;1400;2717;1941
Soja total;2008/09;BUENOS AIRES;TAPALQUE;6;798;1500;1500;1450;967
Soja total;2009/10;BUENOS AIRES;TAPALQUE;6;798;1500;1500;3000;2000
Soja total;2010/11;BUENOS AIRES;TAPALQUE;6;798;1500;1500;3450;2300
Soja total;2011/12;BUENOS AIRES;TAPALQUE;6;798;1400;1400;3440;2457
Soja total;2012/13;BUENOS AIRES;TAPALQUE;6;798;550;550;1075;1955
Soja total;2013/14;BUENOS AIRES;TAPALQUE;6;798;450;450;900;2000
Soja total;2014/15;BUENOS AIRES;TAPALQUE;6;798;3150;3150;8625;2738
Soja total;2015/16;BUENOS AIRES;TAPALQUE;6;798;1150;1150;3225;2804
Soja total;2016/17;BUENOS AIRES;TAPALQUE;6;798;1200;1200;3200;2667
Soja total;2017/18;BUENOS AIRES;TAPALQUE;6;798;1200;1200;2440;2033
Soja total;2018/19;BUENOS AIRES;TAPALQUE;6;798;5200;5200;17900;3442
Soja total;2019/20;BUENOS AIRES;TAPALQUE;6;798;5100;5100;15150;2971
Soja total;2020/21;BUENOS AIRES;TAPALQUE;6;798;3600;3600;6760;1878
Soja total;2021/22;BUENOS AIRES;TAPALQUE;6;798;3200;3200;9440;2950
Soja total;2012/13;BUENOS AIRES;TORDILLO;6;812;1000;1000;2500;2500
Soja total;2013/14;BUENOS AIRES;TORDILLO;6;812;1500;1500;3600;2400
Soja total;2014/15;BUENOS AIRES;TORDILLO;6;812;1250;1250;2750;2200
Soja total;2015/16;BUENOS AIRES;TORDILLO;6;812;1250;1250;3125;2500
Soja total;2016/17;BUENOS AIRES;TORDILLO;6;812;1000;1000;2600;2600
Soja total;2020/21;BUENOS AIRES;TORDILLO;6;812;280;280;728;2600
Soja total;2021/22;BUENOS AIRES;TORDILLO;6;812;850;850;2210;2600
Soja total;1987/88;BUENOS AIRES;TORNQUIST;6;819;300;300;450;1500
Soja total;1988/89;BUENOS AIRES;TORNQUIST;6;819;500;500;500;1000
Soja total;1989/90;BUENOS AIRES;TORNQUIST;6;819;500;500;550;1100
Soja total;1990/91;BUENOS AIRES;TORNQUIST;6;819;200;200;400;2000
Soja total;1991/92;BUENOS AIRES;TORNQUIST;6;819;300;300;500;1667
Soja total;1992/93;BUENOS AIRES;TORNQUIST;6;819;1000;1000;1600;1600
Soja total;1993/94;BUENOS AIRES;TORNQUIST;6;819;1000;1000;1500;1500
Soja total;1994/95;BUENOS AIRES;TORNQUIST;6;819;1000;1000;1600;1600
Soja total;1995/96;BUENOS AIRES;TORNQUIST;6;819;1000;700;900;1286
Soja total;1996/97;BUENOS AIRES;TORNQUIST;6;819;1000;1000;1400;1400
Soja total;1997/98;BUENOS AIRES;TORNQUIST;6;819;200;200;400;2000
Soja total;1998/99;BUENOS AIRES;TORNQUIST;6;819;1300;1300;2100;1615
Soja total;1999/00;BUENOS AIRES;TORNQUIST;6;819;1500;1500;2700;1800
Soja total;2000/01;BUENOS AIRES;TORNQUIST;6;819;3500;3250;5850;1800
Soja total;2001/02;BUENOS AIRES;TORNQUIST;6;819;3100;2950;5500;1864
Soja total;2002/03;BUENOS AIRES;TORNQUIST;6;819;4000;3700;4000;1081
Soja total;2003/04;BUENOS AIRES;TORNQUIST;6;819;6000;5800;6400;1103
Soja total;2004/05;BUENOS AIRES;TORNQUIST;6;819;4039;4039;7386;1829
Soja total;2005/06;BUENOS AIRES;TORNQUIST;6;819;5000;5000;8025;1605
Soja total;2006/07;BUENOS AIRES;TORNQUIST;6;819;6500;6500;13800;2123
Soja total;2007/08;BUENOS AIRES;TORNQUIST;6;819;7200;7200;16334;2269
Soja total;2008/09;BUENOS AIRES;TORNQUIST;6;819;5700;2200;1060;482
Soja total;2009/10;BUENOS AIRES;TORNQUIST;6;819;6800;6600;6480;982
Soja total;2010/11;BUENOS AIRES;TORNQUIST;6;819;7300;4700;4660;991
Soja total;2011/12;BUENOS AIRES;TORNQUIST;6;819;7100;7100;9170;1292
Soja total;2012/13;BUENOS AIRES;TORNQUIST;6;819;10800;10300;14700;1427
Soja total;2013/14;BUENOS AIRES;TORNQUIST;6;819;9200;6200;6100;984
Soja total;2014/15;BUENOS AIRES;TORNQUIST;6;819;1500;1500;2700;1800
Soja total;2015/16;BUENOS AIRES;TORNQUIST;6;819;3606;3406;6572;1930
Soja total;2016/17;BUENOS AIRES;TORNQUIST;6;819;3400;3400;7450;2191
Soja total;2017/18;BUENOS AIRES;TORNQUIST;6;819;4230;3230;4422;1369
Soja total;2018/19;BUENOS AIRES;TORNQUIST;6;819;1000;800;1360;1700
Soja total;2019/20;BUENOS AIRES;TORNQUIST;6;819;500;420;504;1200
Soja total;2020/21;BUENOS AIRES;TORNQUIST;6;819;2500;2500;3000;1200
Soja total;2021/22;BUENOS AIRES;TORNQUIST;6;819;2000;2000;3200;1600
Soja total;1987/88;BUENOS AIRES;TRENQUE LAUQUEN;6;826;4000;3900;7070;1813
Soja total;1989/90;BUENOS AIRES;TRENQUE LAUQUEN;6;826;7000;6200;9000;1452
Soja total;1990/91;BUENOS AIRES;TRENQUE LAUQUEN;6;826;10000;10000;12000;1200
Soja total;1991/92;BUENOS AIRES;TRENQUE LAUQUEN;6;826;5400;5200;7800;1500
Soja total;1992/93;BUENOS AIRES;TRENQUE LAUQUEN;6;826;5150;4900;8300;1694
Soja total;1993/94;BUENOS AIRES;TRENQUE LAUQUEN;6;826;8400;6900;7600;1101
Soja total;1994/95;BUENOS AIRES;TRENQUE LAUQUEN;6;826;6300;5900;8300;1407
Soja total;1995/96;BUENOS AIRES;TRENQUE LAUQUEN;6;826;6430;6130;8100;1321
Soja total;1996/97;BUENOS AIRES;TRENQUE LAUQUEN;6;826;10200;9800;18800;1918
Soja total;1997/98;BUENOS AIRES;TRENQUE LAUQUEN;6;826;18500;14100;27100;1922
Soja total;1998/99;BUENOS AIRES;TRENQUE LAUQUEN;6;826;34000;31500;68400;2171
Soja total;1999/00;BUENOS AIRES;TRENQUE LAUQUEN;6;826;38200;36400;96900;2662
Soja total;2000/01;BUENOS AIRES;TRENQUE LAUQUEN;6;826;65200;63000;154800;2457
Soja total;2001/02;BUENOS AIRES;TRENQUE LAUQUEN;6;826;62300;62300;169000;2713
Soja total;2002/03;BUENOS AIRES;TRENQUE LAUQUEN;6;826;71953;71953;182000;2529
Soja total;2003/04;BUENOS AIRES;TRENQUE LAUQUEN;6;826;98234;98234;190100;1935
Soja total;2004/05;BUENOS AIRES;TRENQUE LAUQUEN;6;826;96232;96232;303839;3157
Soja total;2005/06;BUENOS AIRES;TRENQUE LAUQUEN;6;826;98650;98650;288566;2925
Soja total;2006/07;BUENOS AIRES;TRENQUE LAUQUEN;6;826;129551;129551;288567;2227
Soja total;2007/08;BUENOS AIRES;TRENQUE LAUQUEN;6;826;142400;142400;395549;2778
Soja total;2008/09;BUENOS AIRES;TRENQUE LAUQUEN;6;826;217694;197900;225890;1141
Soja total;2009/10;BUENOS AIRES;TRENQUE LAUQUEN;6;826;153000;153000;429900;2810
Soja total;2010/11;BUENOS AIRES;TRENQUE LAUQUEN;6;826;190000;179000;289500;1617
Soja total;2011/12;BUENOS AIRES;TRENQUE LAUQUEN;6;826;176500;164200;475180;2894
Soja total;2012/13;BUENOS AIRES;TRENQUE LAUQUEN;6;826;156900;145020;402276;2774
Soja total;2013/14;BUENOS AIRES;TRENQUE LAUQUEN;6;826;185867;181567;397751;2191
Soja total;2014/15;BUENOS AIRES;TRENQUE LAUQUEN;6;826;188080;183780;432247;2352
Soja total;2015/16;BUENOS AIRES;TRENQUE LAUQUEN;6;826;181171;177221;622982;3515
Soja total;2016/17;BUENOS AIRES;TRENQUE LAUQUEN;6;826;161703;160503;602527;3754
Soja total;2017/18;BUENOS AIRES;TRENQUE LAUQUEN;6;826;142910;137310;335790;2445
Soja total;2018/19;BUENOS AIRES;TRENQUE LAUQUEN;6;826;147600;147600;582690;3948
Soja total;2019/20;BUENOS AIRES;TRENQUE LAUQUEN;6;826;137500;137500;465700;3387
Soja total;2020/21;BUENOS AIRES;TRENQUE LAUQUEN;6;826;143904;137344;321175;2338
Soja total;2021/22;BUENOS AIRES;TRENQUE LAUQUEN;6;826;151203;151203;496832;3286
Soja total;1988/89;BUENOS AIRES;TRES ARROYOS;6;833;1000;1000;1200;1200
Soja total;1989/90;BUENOS AIRES;TRES ARROYOS;6;833;1000;1000;1800;1800
Soja total;1990/91;BUENOS AIRES;TRES ARROYOS;6;833;3000;3000;3900;1300
Soja total;1991/92;BUENOS AIRES;TRES ARROYOS;6;833;1500;1500;3000;2000
Soja total;1992/93;BUENOS AIRES;TRES ARROYOS;6;833;4000;2800;2000;714
Soja total;1993/94;BUENOS AIRES;TRES ARROYOS;6;833;2800;2800;5000;1786
Soja total;1994/95;BUENOS AIRES;TRES ARROYOS;6;833;2500;2500;4000;1600
Soja total;1995/96;BUENOS AIRES;TRES ARROYOS;6;833;1250;1250;1900;1520
Soja total;1996/97;BUENOS AIRES;TRES ARROYOS;6;833;1800;1800;2900;1611
Soja total;1997/98;BUENOS AIRES;TRES ARROYOS;6;833;2000;1880;3200;1702
Soja total;1998/99;BUENOS AIRES;TRES ARROYOS;6;833;3000;2500;3300;1320
Soja total;1999/00;BUENOS AIRES;TRES ARROYOS;6;833;3000;3000;7700;2567
Soja total;2000/01;BUENOS AIRES;TRES ARROYOS;6;833;22000;21300;29800;1399
Soja total;2001/02;BUENOS AIRES;TRES ARROYOS;6;833;5000;4900;8000;1633
Soja total;2002/03;BUENOS AIRES;TRES ARROYOS;6;833;14000;14000;13800;986
Soja total;2003/04;BUENOS AIRES;TRES ARROYOS;6;833;54000;39500;58500;1481
Soja total;2004/05;BUENOS AIRES;TRES ARROYOS;6;833;34840;34840;66574;1911
Soja total;2005/06;BUENOS AIRES;TRES ARROYOS;6;833;89000;81700;117412;1437
Soja total;2006/07;BUENOS AIRES;TRES ARROYOS;6;833;97000;91000;152300;1674
Soja total;2007/08;BUENOS AIRES;TRES ARROYOS;6;833;69300;65400;133365;2039
Soja total;2008/09;BUENOS AIRES;TRES ARROYOS;6;833;84239;78239;68415;874
Soja total;2009/10;BUENOS AIRES;TRES ARROYOS;6;833;79900;79900;191240;2393
Soja total;2010/11;BUENOS AIRES;TRES ARROYOS;6;833;112700;112700;190860;1694
Soja total;2011/12;BUENOS AIRES;TRES ARROYOS;6;833;155700;155700;323250;2076
Soja total;2012/13;BUENOS AIRES;TRES ARROYOS;6;833;266400;266400;535200;2009
Soja total;2013/14;BUENOS AIRES;TRES ARROYOS;6;833;225300;205300;292840;1426
Soja total;2014/15;BUENOS AIRES;TRES ARROYOS;6;833;237170;237170;469995;1982
Soja total;2015/16;BUENOS AIRES;TRES ARROYOS;6;833;234200;234200;471140;2012
Soja total;2016/17;BUENOS AIRES;TRES ARROYOS;6;833;156584;133251;227051;1704
Soja total;2017/18;BUENOS AIRES;TRES ARROYOS;6;833;185180;172680;212374;1230
Soja total;2018/19;BUENOS AIRES;TRES ARROYOS;6;833;155000;149500;241850;1618
Soja total;2019/20;BUENOS AIRES;TRES ARROYOS;6;833;134000;127000;187550;1477
Soja total;2020/21;BUENOS AIRES;TRES ARROYOS;6;833;113000;113000;245400;2172
Soja total;2021/22;BUENOS AIRES;TRES ARROYOS;6;833;91749;91749;129979;1417
Soja total;1997/98;BUENOS AIRES;TRES LOMAS;6;847;100;100;200;2000
Soja total;1998/99;BUENOS AIRES;TRES LOMAS;6;847;600;400;800;2000
Soja total;2000/01;BUENOS AIRES;TRES LOMAS;6;847;4600;4500;7700;1711
Soja total;2001/02;BUENOS AIRES;TRES LOMAS;6;847;1700;1700;3500;2059
Soja total;2002/03;BUENOS AIRES;TRES LOMAS;6;847;7000;7000;12500;1786
Soja total;2003/04;BUENOS AIRES;TRES LOMAS;6;847;14000;12500;24400;1952
Soja total;2004/05;BUENOS AIRES;TRES LOMAS;6;847;11613;11613;31800;2738
Soja total;2005/06;BUENOS AIRES;TRES LOMAS;6;847;18000;18000;37377;2077
Soja total;2006/07;BUENOS AIRES;TRES LOMAS;6;847;21000;21000;34300;1633
Soja total;2007/08;BUENOS AIRES;TRES LOMAS;6;847;16000;16000;36786;2299
Soja total;2008/09;BUENOS AIRES;TRES LOMAS;6;847;35133;29788;33776;1134
Soja total;2009/10;BUENOS AIRES;TRES LOMAS;6;847;27000;27000;67200;2489
Soja total;2010/11;BUENOS AIRES;TRES LOMAS;6;847;29000;29000;48300;1666
Soja total;2011/12;BUENOS AIRES;TRES LOMAS;6;847;24600;24600;76072;3092
Soja total;2012/13;BUENOS AIRES;TRES LOMAS;6;847;39000;39000;101100;2592
Soja total;2013/14;BUENOS AIRES;TRES LOMAS;6;847;37000;37000;74200;2005
Soja total;2014/15;BUENOS AIRES;TRES LOMAS;6;847;41000;40000;99200;2480
Soja total;2015/16;BUENOS AIRES;TRES LOMAS;6;847;44000;43000;151700;3528
Soja total;2016/17;BUENOS AIRES;TRES LOMAS;6;847;43000;40650;136155;3349
Soja total;2017/18;BUENOS AIRES;TRES LOMAS;6;847;23000;23000;58900;2561
Soja total;2018/19;BUENOS AIRES;TRES LOMAS;6;847;32800;32800;100592;3067
Soja total;2019/20;BUENOS AIRES;TRES LOMAS;6;847;19600;19600;50240;2563
Soja total;2020/21;BUENOS AIRES;TRES LOMAS;6;847;28000;28000;69200;2471
Soja total;2021/22;BUENOS AIRES;TRES LOMAS;6;847;28000;28000;85200;3043
Soja total;1987/88;BUENOS AIRES;VILLARINO;6;875;200;200;290;1450
Soja total;1988/89;BUENOS AIRES;VILLARINO;6;875;300;300;300;1000
Soja total;1989/90;BUENOS AIRES;VILLARINO;6;875;200;200;220;1100
Soja total;2004/05;BUENOS AIRES;VILLARINO;6;875;1111;1111;1846;1662
Soja total;2005/06;BUENOS AIRES;VILLARINO;6;875;700;700;1161;1659
Soja total;2006/07;BUENOS AIRES;VILLARINO;6;875;750;600;990;1650
Soja total;2007/08;BUENOS AIRES;VILLARINO;6;875;950;350;500;1429
Soja total;2008/09;BUENOS AIRES;VILLARINO;6;875;230;180;144;800
Soja total;2009/10;BUENOS AIRES;VILLARINO;6;875;190;190;418;2200
Soja total;2010/11;BUENOS AIRES;VILLARINO;6;875;400;400;928;2320
Soja total;2011/12;BUENOS AIRES;VILLARINO;6;875;400;270;594;2200
Soja total;2012/13;BUENOS AIRES;VILLARINO;6;875;400;300;540;1800
Soja total;2013/14;BUENOS AIRES;VILLARINO;6;875;200;200;360;1800
Soja total;1987/88;BUENOS AIRES;ZARATE;6;882;8400;8400;15000;1786
Soja total;1988/89;BUENOS AIRES;ZARATE;6;882;8000;8000;17000;2125
Soja total;1989/90;BUENOS AIRES;ZARATE;6;882;8000;8000;20000;2500
Soja total;1990/91;BUENOS AIRES;ZARATE;6;882;7500;7500;17000;2267
Soja total;1991/92;BUENOS AIRES;ZARATE;6;882;7800;7800;17400;2231
Soja total;1992/93;BUENOS AIRES;ZARATE;6;882;10600;10600;16300;1538
Soja total;1993/94;BUENOS AIRES;ZARATE;6;882;9400;9100;14900;1637
Soja total;1994/95;BUENOS AIRES;ZARATE;6;882;10000;10000;17200;1720
Soja total;1995/96;BUENOS AIRES;ZARATE;6;882;4300;4300;6900;1605
Soja total;1996/97;BUENOS AIRES;ZARATE;6;882;13600;7500;5700;760
Soja total;1997/98;BUENOS AIRES;ZARATE;6;882;15800;15800;33400;2114
Soja total;1998/99;BUENOS AIRES;ZARATE;6;882;19000;19000;47000;2474
Soja total;1999/00;BUENOS AIRES;ZARATE;6;882;18800;16400;24100;1470
Soja total;2000/01;BUENOS AIRES;ZARATE;6;882;23700;23700;66100;2789
Soja total;2001/02;BUENOS AIRES;ZARATE;6;882;24300;24300;68100;2802
Soja total;2002/03;BUENOS AIRES;ZARATE;6;882;24550;24450;75000;3067
Soja total;2003/04;BUENOS AIRES;ZARATE;6;882;26000;26000;74000;2846
Soja total;2004/05;BUENOS AIRES;ZARATE;6;882;25196;25196;74267;2948
Soja total;2005/06;BUENOS AIRES;ZARATE;6;882;25500;25500;79084;3101
Soja total;2006/07;BUENOS AIRES;ZARATE;6;882;25700;25700;83530;3250
Soja total;2007/08;BUENOS AIRES;ZARATE;6;882;26350;26350;85057;3228
Soja total;2008/09;BUENOS AIRES;ZARATE;6;882;26900;26500;28860;1089
Soja total;2009/10;BUENOS AIRES;ZARATE;6;882;27150;27150;97400;3587
Soja total;2010/11;BUENOS AIRES;ZARATE;6;882;27200;27200;95320;3504
Soja total;2011/12;BUENOS AIRES;ZARATE;6;882;26950;26950;78055;2896
